Date,VTI,VXUS,QQQ,SCHD,BND,IEF,GLD,VNQ,BIL
2015-01-02 14:30:00,87.817406,34.571339,94.665062,9.151194,59.603531,82.868317,114.080002,52.549866,73.911278
2015-01-05 14:30:00,86.308449,33.811203,93.276466,9.022465,59.776581,83.374046,115.800003,52.837494,73.927429
2015-01-06 14:30:00,85.462791,33.553062,92.025772,8.967297,59.949669,83.934128,117.120003,53.361580,73.911278
2015-01-07 14:30:00,86.482582,33.947453,93.212074,9.073040,59.985714,83.918541,116.430000,54.179668,73.911278
2015-01-08 14:30:00,88.008102,34.377728,94.996101,9.240845,59.891975,83.576256,115.940002,54.384193,73.911278
2015-01-09 14:30:00,87.278488,34.234306,94.370811,9.169585,59.992954,83.988548,117.260002,54.409752,73.911278
2015-01-12 14:30:00,86.656700,34.098045,93.386803,9.119014,60.072289,84.284142,118.559998,54.825195,73.911278
2015-01-13 14:30:00,86.457710,34.277325,93.359207,9.098323,60.129986,84.361916,118.160004,54.742096,73.911278
2015-01-14 14:30:00,85.985130,34.133900,92.844223,9.054646,60.267006,84.750862,117.970001,55.215076,73.911278
2015-01-15 14:30:00,85.114586,34.377728,91.639542,9.020170,60.533810,85.474327,120.940002,55.342876,73.911278
2015-01-16 14:30:00,86.242134,34.714760,92.715508,9.142000,60.353493,84.844208,122.519997,55.822254,73.911278
2015-01-20 14:30:00,86.366531,34.757771,93.451149,9.151194,60.288631,85.038712,124.199997,55.381241,73.911278
2015-01-21 14:30:00,86.756203,35.087635,93.929390,9.190272,60.173191,84.634216,124.230003,55.342876,73.927429
2015-01-22 14:30:00,88.074432,35.324280,95.667450,9.298309,60.187614,84.424133,125.230003,56.327164,73.911278
2015-01-23 14:30:00,87.676445,35.080467,95.878937,9.181078,60.382374,84.976509,124.230003,56.167400,73.927429
2015-01-26 14:30:00,88.041260,35.453354,95.768593,9.190272,60.310249,84.781967,122.989998,56.640339,73.927429
2015-01-27 14:30:00,87.013222,35.417503,93.285652,9.050048,60.346302,84.898727,124.400002,56.659523,73.927429
2015-01-28 14:30:00,85.835899,34.958569,92.807465,8.932814,60.562653,85.552124,123.419998,56.282433,73.911278
2015-01-29 14:30:00,86.656700,35.295605,93.699478,9.020170,60.497749,85.248703,120.760002,56.480549,73.911278
2015-01-30 14:30:00,85.479378,34.757771,92.972946,8.875346,60.829479,85.995544,123.449997,55.317337,73.911278
2015-02-02 14:30:00,86.441147,35.274086,93.782219,8.999479,60.757236,85.887939,122.419998,55.170326,73.911278
2015-02-03 14:30:00,87.767670,35.819092,94.683449,9.139700,60.569321,85.163345,121.050003,55.649681,73.927429
2015-02-04 14:30:00,87.460907,35.532246,94.600716,9.116713,60.590981,85.303581,121.580002,55.419598,73.911278
2015-02-05 14:30:00,88.422646,35.940998,95.419136,9.206363,60.460934,84.991928,121.790001,56.084301,73.911278
2015-02-06 14:30:00,88.157349,35.453354,94.839783,9.194867,60.070713,84.041321,118.639999,54.454510,73.911278
2015-02-09 14:30:00,87.717918,35.374481,94.536293,9.151194,60.049072,84.002419,119.169998,54.071018,73.895096
2015-02-10 14:30:00,88.613335,35.553757,96.007713,9.245441,59.940674,83.791969,118.470001,54.243591,73.911278
2015-02-11 14:30:00,88.654808,35.381653,96.357162,9.245441,59.940674,83.760826,117.070000,54.083794,73.895096
2015-02-12 14:30:00,89.508751,35.955334,97.479080,9.319002,59.969551,83.791969,117.339996,54.729343,73.895096
2015-02-13 14:30:00,89.931618,36.191978,98.315956,9.353478,59.832298,83.511497,117.980003,54.365005,73.911278
2015-02-17 14:30:00,90.072540,36.306702,98.407898,9.348884,59.593819,82.919319,116.010002,54.230801,73.911278
2015-02-18 14:30:00,90.122299,36.450123,98.545837,9.328194,59.760017,83.316727,116.339996,54.735714,73.911278
2015-02-19 14:30:00,90.097443,36.407101,99.033249,9.312105,59.709446,83.106361,115.940002,53.559704,73.911278
2015-02-20 14:30:00,90.603157,36.679604,99.695335,9.344285,59.723892,83.059570,115.279999,54.077408,73.895096
2015-02-23 14:30:00,90.594879,36.529007,99.796524,9.325895,59.846748,83.441376,115.430000,54.512020,73.911278
2015-02-24 14:30:00,90.802162,36.758476,99.870079,9.371870,60.092411,83.994644,115.260002,53.438282,73.895096
2015-02-25 14:30:00,90.768990,36.837360,99.621803,9.371870,60.150230,84.072502,115.699997,53.451031,73.911278
2015-02-26 14:30:00,90.710938,36.772827,100.127563,9.355781,59.984024,83.573845,116.070000,52.869442,73.895096
2015-02-27 14:30:00,90.387596,36.765652,99.686165,9.339690,60.034615,83.869896,116.160004,53.284885,73.911278
2015-03-02 14:30:00,90.943100,36.765652,100.587364,9.383363,59.840576,83.245621,115.680000,53.591660,73.895096
2015-03-03 14:30:00,90.570007,36.579205,100.118393,9.335094,59.768211,83.066040,115.470001,53.489403,73.911278
2015-03-04 14:30:00,90.205200,36.399929,99.732132,9.284519,59.768211,83.128548,115.110001,52.978088,73.911278
2015-03-05 14:30:00,90.346146,36.421448,99.906868,9.282219,59.804359,83.175400,115.000000,53.131489,73.911278
2015-03-06 14:30:00,89.094200,35.919483,98.775726,9.135103,59.456833,82.324745,111.860001,51.367470,73.895096
2015-03-09 13:30:00,89.425865,35.940998,99.060852,9.171884,59.529232,82.707146,111.970001,51.776512,73.911278
2015-03-10 13:30:00,88.066132,35.188046,97.221611,9.033958,59.760918,83.058334,111.419998,51.738152,73.911278
2015-03-11 13:30:00,87.999817,35.281258,96.660629,9.006374,59.826099,83.206612,110.750000,51.782902,73.911278
2015-03-12 13:30:00,89.102516,35.668499,97.295158,9.084531,59.869534,83.284630,110.720001,52.684082,73.895096
2015-03-13 13:30:00,88.605049,35.424686,96.872131,9.040857,59.811604,83.159775,110.879997,52.652142,73.911278
2015-03-16 13:30:00,89.716042,35.797573,98.122803,9.144299,59.927475,83.448509,110.809998,53.195385,73.911278
2015-03-17 13:30:00,89.541908,35.783230,98.279144,9.098323,59.978138,83.620178,110.209999,53.176224,73.911278
2015-03-18 13:30:00,90.570007,36.543350,99.244713,9.199464,60.347374,84.580109,112.370003,54.288326,73.911278
2015-03-19 13:30:00,90.246643,36.098759,99.391861,9.142000,60.166389,84.182098,112.290001,54.262760,73.911278
2015-03-20 13:30:00,91.001129,36.808670,100.035255,9.233951,60.325699,84.525444,113.570000,55.624119,73.911278
2015-03-23 13:30:00,90.843605,36.980774,99.841698,9.245519,60.354630,84.634712,114.290001,55.553799,73.895096
2015-03-24 13:30:00,90.362724,36.995132,99.482185,9.185348,60.456001,84.892235,114.570000,55.080841,73.911278
2015-03-25 13:30:00,88.953339,36.626835,97.205559,9.062691,60.361847,84.525444,114.730003,54.130573,73.895096
2015-03-26 13:30:00,88.778412,36.418243,96.873703,9.046493,60.166389,84.049416,115.480003,53.847675,73.895096
2015-03-27 13:30:00,89.019974,36.447021,97.260849,9.078892,60.224289,84.377182,115.059998,53.918396,73.895096
2015-03-30 13:30:00,90.152809,36.598068,98.376122,9.187660,60.296696,84.369415,113.750000,54.689919,73.878967
2015-03-31 13:30:00,89.336494,36.216846,97.334602,9.120549,60.361847,84.587875,113.660004,54.207722,73.911278
2015-04-01 13:30:00,89.169922,36.504562,96.827644,9.069634,60.602074,84.990494,115.599998,54.130573,73.878967
2015-04-02 13:30:00,89.453117,36.835449,96.892159,9.085835,60.522228,84.748116,115.279999,54.542042,73.895096
2015-04-06 13:30:00,90.069519,37.252636,97.684837,9.157578,60.573044,84.857559,116.690002,55.107853,73.895096
2015-04-07 13:30:00,89.769646,37.231049,97.518936,9.155262,60.609325,84.927925,116.110001,54.137009,73.911278
2015-04-08 13:30:00,90.152809,37.504395,98.293175,9.155262,60.565769,84.849762,115.470001,54.220577,73.911278
2015-04-09 13:30:00,90.469353,37.648251,98.910713,9.189978,60.435154,84.505829,114.669998,53.095398,73.895096
2015-04-10 13:30:00,90.894188,37.691418,99.316307,9.229320,60.406139,84.482384,115.970001,53.056808,73.895096
2015-04-13 13:30:00,90.535995,37.482819,99.067398,9.183034,60.420647,84.654335,115.139999,52.915382,73.878967
2015-04-14 13:30:00,90.669243,37.770535,98.781693,9.210804,60.529480,84.904488,114.440002,53.101830,73.895096
2015-04-15 13:30:00,91.127403,37.993515,99.399231,9.261718,60.587555,84.951378,115.430000,52.703209,73.878967
2015-04-16 13:30:00,91.085732,38.137375,99.260979,9.245519,60.573044,85.013954,115.029999,52.838207,73.895096
2015-04-17 13:30:00,90.027885,37.626671,97.712494,9.146006,60.674614,85.185867,115.599998,52.593899,73.878967
2015-04-20 13:30:00,90.760880,37.648251,99.178040,9.243201,60.609325,85.029564,114.720001,52.671040,73.878967
2015-04-21 13:30:00,90.735909,37.928776,99.602028,9.224689,60.536743,84.849762,115.379997,52.761059,73.895096
2015-04-22 13:30:00,91.119049,38.036690,100.145866,9.264034,60.311829,84.357323,113.830002,52.870373,73.878967
2015-04-23 13:30:00,91.402290,38.230900,100.523773,9.264034,60.427910,84.615295,114.660004,53.011810,73.878967
2015-04-24 13:30:00,91.502228,38.396324,101.887939,9.289492,60.522228,84.912308,113.050003,53.121120,73.878967
2015-04-27 13:30:00,91.027435,38.597721,101.629822,9.264034,60.478672,84.779419,115.330002,53.050396,73.895096
2015-04-28 13:30:00,91.268974,38.640892,101.427086,9.308006,60.290031,84.388588,116.330002,52.947514,73.895096
2015-04-29 13:30:00,90.869171,38.345978,100.791046,9.264034,60.101357,84.075912,115.510002,51.880207,73.895096
2015-04-30 13:30:00,89.886292,37.957554,99.205696,9.189978,60.166687,84.052483,113.470001,51.037941,73.895096
2015-05-01 13:30:00,90.710899,38.252468,100.514549,9.270977,59.984146,83.592918,113.080002,51.423733,73.878967
2015-05-04 13:30:00,91.027435,38.324406,100.680450,9.280233,59.896931,83.420670,114.099998,51.475159,73.895096
2015-05-05 13:30:00,89.944588,37.799297,99.039795,9.196918,59.802380,83.279755,114.419998,50.356400,73.895096
2015-05-06 13:30:00,89.694702,37.777725,98.357712,9.159891,59.635151,82.872688,114.360001,50.259968,73.895096
2015-05-07 13:30:00,90.036179,37.626671,98.947601,9.187660,59.758774,83.225014,113.419998,51.031513,73.878967
2015-05-08 13:30:00,91.169029,38.367550,100.182709,9.305690,59.918736,83.545982,113.970001,51.745193,73.895096
2015-05-11 13:30:00,90.785896,38.058262,99.795593,9.264034,59.606064,82.723976,113.529999,50.967216,73.878967
2015-05-12 13:30:00,90.519341,38.029476,99.343941,9.236263,59.533344,82.786560,114.500000,51.121529,73.895096
2015-05-13 13:30:00,90.569313,38.238075,99.546753,9.245519,59.504238,82.676964,116.550003,50.632877,73.895096
2015-05-14 13:30:00,91.468910,38.691242,101.003075,9.345035,59.620586,82.958794,117.180000,51.610165,73.878967
2015-05-15 13:30:00,91.577194,38.799126,101.003075,9.361232,59.860538,83.553780,117.529999,52.137379,73.878967
2015-05-18 13:30:00,91.918724,38.612125,101.445496,9.356605,59.642414,82.990105,117.519997,52.002373,73.878967
2015-05-19 13:30:00,91.877052,38.504219,101.334885,9.333460,59.511551,82.622200,115.889999,51.822361,73.878967
2015-05-20 13:30:00,91.818771,38.554585,101.399422,9.333460,59.511551,82.802246,116.080002,51.777328,73.878967
2015-05-21 13:30:00,92.052017,38.712814,101.924774,9.347348,59.700573,83.295418,115.690002,51.533012,73.895096
2015-05-22 13:30:00,91.877052,38.533009,101.823395,9.301059,59.664242,83.107544,115.599998,51.468723,73.895096
2015-05-26 13:30:00,90.919174,37.878422,100.652847,9.220062,59.809620,83.624252,113.910004,51.076519,73.895096
2015-05-27 13:30:00,91.752151,38.166157,102.275047,9.282548,59.838772,83.577271,113.889999,51.578018,73.895096
2015-05-28 13:30:00,91.668846,37.986320,102.044632,9.275605,59.845989,83.655540,114.019997,51.475159,73.878967
2015-05-29 13:30:00,91.052444,37.612293,101.436249,9.236263,59.867832,83.702545,114.099998,50.883625,73.878967
2015-06-01 13:30:00,91.277298,37.497200,101.777321,9.229320,59.668217,83.333206,114.000000,51.507305,73.878967
2015-06-02 13:30:00,91.210693,37.705795,101.454712,9.217747,59.500603,82.752983,114.459999,51.031513,73.895096
2015-06-03 13:30:00,91.527229,37.828072,101.758873,9.215433,59.238342,82.047279,113.639999,50.298527,73.895096
2015-06-04 13:30:00,90.794220,37.382111,100.984634,9.127490,59.384056,82.447182,112.839996,50.202099,73.878967
2015-06-05 13:30:00,90.719261,37.058414,100.744972,9.074262,59.150925,81.851318,112.239998,49.642735,73.878967
2015-06-08 13:30:00,90.161148,36.979298,99.721848,9.034921,59.223804,81.968872,112.570000,49.552689,73.862801
2015-06-09 13:30:00,90.086197,36.806667,99.555939,9.039549,59.048977,81.702347,112.820000,49.192646,73.862801
2015-06-10 13:30:00,91.185707,37.490005,100.920128,9.136747,58.925068,81.388680,113.779999,49.539845,73.878967
2015-06-11 13:30:00,91.443924,37.540352,101.067574,9.164518,59.201904,82.031647,113.260002,49.842041,73.895096
2015-06-12 13:30:00,90.844193,37.295792,100.238052,9.090461,59.158203,81.984573,113.230003,49.797035,73.878967
2015-06-15 13:30:00,90.427696,37.044041,99.740288,9.032605,59.165504,82.180611,113.730003,49.527008,73.895096
2015-06-16 13:30:00,90.927498,37.051239,100.284119,9.083519,59.318527,82.494217,113.320000,49.925617,73.862801
2015-06-17 13:30:00,91.077400,37.022449,100.560631,9.113605,59.340336,82.541283,113.849998,50.349983,73.895096
2015-06-18 13:30:00,91.977043,37.360535,102.026184,9.203862,59.296635,82.478584,115.320000,51.044365,73.862801
2015-06-19 13:30:00,91.577194,37.187897,101.521767,9.157578,59.464161,82.917618,115.120003,50.652172,73.862801
2015-06-22 13:30:00,92.135284,37.828072,102.270096,9.219615,59.180061,82.219841,113.639999,50.131363,73.878967
2015-06-23 13:30:00,92.226921,37.979130,102.353256,9.203287,59.041641,81.968872,112.889999,49.713436,73.862801
2015-06-24 13:30:00,91.527229,37.684212,101.826630,9.135653,59.150925,82.211960,112.589996,49.443405,73.862801
2015-06-25 13:30:00,91.244034,37.641068,101.623383,9.107664,59.070786,82.008118,112.440002,48.941895,73.878967
2015-06-26 13:30:00,91.192146,37.609802,100.948952,9.105333,58.961506,81.616043,112.559998,49.293892,73.862801
2015-06-29 13:30:00,89.284798,36.570332,98.565437,8.937405,59.260204,82.564804,113.070000,48.527538,73.878967
2015-06-30 13:30:00,89.527412,36.584869,98.916527,8.930412,59.201904,82.337448,112.370003,48.508049,73.878967
2015-07-01 13:30:00,90.113007,36.766586,99.701782,8.991051,59.058083,81.907097,111.980003,49.306889,73.878967
2015-07-02 13:30:00,89.995880,36.853817,99.729507,8.988718,59.204124,82.197647,111.760002,49.430275,73.878967
2015-07-06 13:30:00,89.761642,36.076042,99.498512,8.956068,59.408508,82.778755,112.059998,49.742035,73.878967
2015-07-07 13:30:00,90.255211,35.967014,99.747955,9.044691,59.466919,82.998650,110.760002,50.521358,73.862801
2015-07-08 13:30:00,88.749397,35.014771,98.011147,8.928077,59.634830,83.328438,111.089996,50.326534,73.862801
2015-07-09 13:30:00,88.933449,35.559940,97.955711,8.928077,59.437740,82.747360,111.360001,50.086254,73.862801
2015-07-10 13:30:00,90.012596,36.541260,99.452324,9.019035,59.160343,82.174049,111.489998,50.501892,73.862801
2015-07-13 13:30:00,91.033203,36.701180,101.198410,9.116992,59.021629,81.954185,110.989998,50.573334,73.862801
2015-07-14 13:30:00,91.443115,36.948322,101.863564,9.140319,59.131115,82.213341,110.739998,50.677238,73.878967
2015-07-15 13:30:00,91.326004,36.730247,101.974449,9.112331,59.299019,82.527451,110.160004,50.761681,73.862801
2015-07-16 13:30:00,91.961754,37.006474,103.415657,9.170636,59.299019,82.496040,109.760002,51.170826,73.862801
2015-07-17 13:30:00,91.986885,36.933792,104.940002,9.128654,59.306316,82.503868,108.650002,50.988983,73.878967
2015-07-20 13:30:00,91.995224,36.970119,105.300308,9.123992,59.226044,82.338966,105.699997,51.047436,73.862801
2015-07-21 13:30:00,91.593681,36.904709,105.235626,9.056355,59.335522,82.566719,105.370003,50.904545,73.878967
2015-07-22 13:30:00,91.459831,36.577602,104.043877,9.014376,59.357426,82.668831,104.800003,51.125381,73.862801
2015-07-23 13:30:00,90.932808,36.446754,103.655846,8.974722,59.496113,83.006454,104.330002,50.488907,73.862801
2015-07-24 13:30:00,89.979149,35.988819,102.639603,8.876766,59.532635,83.085007,105.349998,50.703228,73.878967
2015-07-27 13:30:00,89.385178,35.690788,101.789688,8.839453,59.649399,83.359871,104.860001,50.794163,73.862801
2015-07-28 13:30:00,90.447617,36.105118,102.667328,8.967727,59.547199,83.124268,105.019997,50.826626,73.862801
2015-07-29 13:30:00,91.066650,36.243221,103.055344,9.033031,59.496113,83.006454,105.169998,51.157856,73.878967
2015-07-30 13:30:00,91.141922,36.185093,103.544983,9.026033,59.517986,83.100731,104.269997,50.904545,73.878967
2015-07-31 13:30:00,91.049934,36.381340,103.424881,8.993382,59.722420,83.587631,104.930000,51.307217,73.878967
2015-08-03 13:30:00,90.723671,36.185093,103.101517,8.963060,59.860703,83.842476,104.099998,51.625446,73.878967
2015-08-04 13:30:00,90.573097,36.206882,102.907539,8.960730,59.655869,83.409904,104.309998,51.248775,73.862801
2015-08-05 13:30:00,90.874252,36.417690,103.702057,9.002713,59.560772,83.087440,103.930000,50.911064,73.862801
2015-08-06 13:30:00,90.129738,36.228695,102.039108,8.949069,59.597382,83.378418,104.389999,50.982498,73.862801
2015-08-07 13:30:00,89.870407,36.199619,101.909790,8.909418,59.721684,83.708733,104.650002,51.170826,73.862801
2015-08-10 13:30:00,90.991379,36.664825,103.073837,9.023702,59.597382,83.362671,105.720001,51.008476,73.878967
2015-08-11 13:30:00,90.171585,36.039700,101.752686,8.963060,59.824120,83.913277,106.260002,51.346195,73.862801
2015-08-12 13:30:00,90.263588,35.807087,102.103775,8.991051,59.802181,83.881790,107.750000,51.508553,73.862801
2015-08-13 13:30:00,90.138115,35.712593,101.937508,8.963060,59.677822,83.661537,106.860001,51.567013,73.862801
2015-08-14 13:30:00,90.481094,35.748947,102.094543,8.995715,59.655869,83.575058,106.849998,51.846279,73.846649
2015-08-17 13:30:00,91.058289,35.683506,102.944496,9.023702,59.765629,83.724525,107.129997,52.287899,73.846649
2015-08-18 13:30:00,90.824089,35.407299,102.417885,8.993382,59.655869,83.590729,107.110001,52.430786,73.862801
2015-08-19 13:30:00,90.012596,35.051113,101.743462,8.909418,59.867966,84.102005,108.550003,52.119049,73.878967
2015-08-20 13:30:00,88.055092,34.266068,98.925766,8.783476,59.919231,84.330132,110.440002,51.735867,73.862801
2015-08-21 13:30:00,85.520355,33.444664,94.602142,8.533917,60.014301,84.668289,111.129997,50.774662,73.862801
2015-08-24 13:30:00,82.082130,32.230740,90.962158,8.216722,59.999657,84.809868,110.529999,48.397644,73.862801
2015-08-25 13:30:00,81.103386,32.477890,90.620338,8.076785,59.802181,84.345772,109.160004,47.066265,73.862801
2015-08-26 13:30:00,84.048019,33.328358,95.184151,8.370654,59.546124,83.826706,107.669998,48.339191,73.878967
2015-08-27 13:30:00,86.080841,33.953499,97.595421,8.552576,59.626579,83.779549,107.730003,49.274418,73.862801
2015-08-28 13:30:00,86.147774,33.924419,97.576942,8.561907,59.655869,83.795258,108.699997,49.202991,73.878967
2015-08-31 13:30:00,85.503624,33.677284,96.366699,8.515256,59.575378,83.653664,108.820000,48.079407,73.878967
2015-09-01 13:30:00,82.993973,32.550579,93.354919,8.282027,59.720520,84.029457,109.199997,47.163666,73.878967
2015-09-02 13:30:00,84.558319,33.030327,95.987923,8.426631,59.676559,83.800972,108.620003,47.650780,73.862801
2015-09-03 13:30:00,84.658684,33.066677,95.516731,8.459282,59.720520,84.005775,107.839996,47.780674,73.878967
2015-09-04 13:30:00,83.454086,32.267090,94.380394,8.324007,59.867149,84.265785,107.489998,46.890911,73.862801
2015-09-08 13:30:00,85.562172,33.212059,97.041084,8.526922,59.720520,83.895508,107.519997,47.598831,73.862801
2015-09-09 13:30:00,84.390999,33.073952,95.950951,8.393978,59.705864,83.927025,106.129997,47.053272,73.862801
2015-09-10 13:30:00,84.826035,33.284744,96.994942,8.419635,59.581249,83.737984,106.379997,47.157169,73.846649
2015-09-11 13:30:00,85.210854,33.270218,97.530754,8.454618,59.705864,83.958549,106.160004,48.059937,73.862801
2015-09-14 13:30:00,84.884583,33.103016,97.235107,8.412639,59.720520,84.037323,106.220001,48.085907,73.862801
2015-09-15 13:30:00,85.955353,33.321106,98.380676,8.529252,59.471298,83.375618,105.900002,48.560013,73.846649
2015-09-16 13:30:00,86.683151,33.880795,98.934990,8.606221,59.434654,83.351982,107.309998,49.079571,73.846649
2015-09-17 13:30:00,86.566010,33.909878,98.971931,8.603888,59.771866,84.045212,108.410004,49.638107,73.846649
2015-09-18 13:30:00,85.194092,33.117561,97.564285,8.466279,59.940456,84.439087,109.209999,49.553680,73.846649
2015-09-21 13:30:00,85.537094,33.146633,97.869888,8.515429,59.720520,83.958549,108.529999,49.975826,73.862801
2015-09-22 13:30:00,84.390999,32.368855,96.406654,8.428418,59.830467,84.376068,107.790001,49.345860,73.862801
2015-09-23 13:30:00,84.223709,32.172585,96.480743,8.407252,59.830467,84.281532,108.220001,49.655460,73.846649
2015-09-24 13:30:00,83.922531,32.078083,96.128815,8.404903,59.852470,84.407570,110.489998,49.189751,73.846649
2015-09-25 13:30:00,83.752708,32.292892,95.313850,8.428418,59.742523,84.186974,109.809998,49.386517,73.846649
2015-09-28 13:30:00,81.507744,31.606117,92.600380,8.294374,59.896431,84.667488,108.419998,48.619068,73.862801
2015-09-29 13:30:00,81.490921,31.671883,92.118835,8.324942,59.940456,84.958954,107.980003,49.137280,73.862801
2015-09-30 13:30:00,83.004379,32.380569,94.239571,8.454283,60.057720,84.974770,106.860001,49.550514,73.846649
2015-10-01 13:30:00,83.172546,32.453625,94.665604,8.442529,60.090012,85.041054,106.730003,49.793217,73.862801
2015-10-02 13:30:00,84.383293,33.103878,96.323288,8.581276,60.317730,85.451263,108.989998,50.153988,73.862801
2015-10-05 13:30:00,85.938774,33.783333,97.703217,8.745897,60.082676,84.977913,108.769997,51.000164,73.846649
2015-10-06 13:30:00,85.661316,33.776028,97.240166,8.767063,60.163498,85.151474,109.860001,50.882103,73.846649
2015-10-07 13:30:00,86.434868,34.338608,97.823578,8.847018,60.163498,84.938438,109.699997,51.465881,73.846649
2015-10-08 13:30:00,87.183174,34.579697,98.212547,8.943438,60.068005,84.717529,109.139999,51.898808,73.846649
2015-10-09 13:30:00,87.300896,34.674671,98.657074,8.943438,60.060642,84.764908,110.870003,51.813534,73.846649
2015-10-12 13:30:00,87.317726,34.440887,98.897865,8.924623,60.163498,85.048920,111.309998,52.180885,73.846649
2015-10-13 13:30:00,86.678719,33.958687,98.258858,8.877590,60.200199,85.127831,111.860001,51.774197,73.846649
2015-10-14 13:30:00,86.233070,34.148647,98.101387,8.847018,60.420582,85.593254,113.809998,51.387165,73.846649
2015-10-15 13:30:00,87.536331,34.755058,99.712852,8.934031,60.303059,85.301346,113.290001,52.089054,73.846649
2015-10-16 13:30:00,87.872643,34.740425,100.129570,8.983416,60.281033,85.230370,112.489998,52.482601,73.846649
2015-10-19 13:30:00,87.973541,34.506634,100.703743,8.969305,60.281033,85.190895,112.019997,53.217274,73.846649
2015-10-20 13:30:00,87.872643,34.484715,100.185150,8.952843,60.185551,84.899017,112.730003,53.197613,73.830452
2015-10-21 13:30:00,87.183174,34.323982,99.573906,8.929330,60.295685,85.190895,111.730003,53.000813,73.846649
2015-10-22 13:30:00,88.461205,34.835419,101.602058,9.148036,60.398521,85.277710,111.690002,53.466560,73.846649
2015-10-23 13:30:00,89.386101,35.091122,104.445183,9.235044,60.244312,84.796425,111.500000,52.948338,73.846649
2015-10-26 13:30:00,89.175880,34.901165,104.510002,9.211528,60.310398,85.017357,111.430000,52.935223,73.830452
2015-10-27 13:30:00,88.881630,34.579697,104.723007,9.176253,60.325089,85.230370,111.680000,52.915546,73.830452
2015-10-28 13:30:00,90.050331,34.762341,105.593513,9.258557,60.156162,84.788513,110.779999,52.961468,73.830452
2015-10-29 13:30:00,89.915802,34.455490,105.426857,9.232695,59.943119,84.267860,109.720001,52.889294,73.830452
2015-10-30 13:30:00,89.571060,34.404350,104.954529,9.195065,60.075363,84.433517,109.300003,52.403908,73.830452
2015-11-02 14:30:00,90.748192,34.776962,106.139938,9.293837,59.956841,84.190948,108.589996,53.518990,73.830452
2015-11-03 14:30:00,90.975235,34.901165,106.510376,9.324409,59.853844,83.969696,106.980003,52.981125,73.846649
2015-11-04 14:30:00,90.756615,34.696602,106.519630,9.293837,59.890594,83.882820,105.970001,52.744995,73.830452
2015-11-05 14:30:00,90.655716,34.557781,106.232567,9.251505,59.780193,83.827454,105.639999,52.954895,73.830452
2015-11-06 14:30:00,90.672523,34.353210,106.306648,9.227993,59.544666,83.258568,104.099998,51.308464,73.830452
2015-11-09 14:30:00,89.764465,33.987904,105.176773,9.129220,59.493149,83.116371,104.400002,50.429478,73.846649
2015-11-10 14:30:00,89.966263,33.900234,104.908218,9.138625,59.559391,83.274353,104.180000,51.006721,73.830452
2015-11-11 14:30:00,89.579483,34.009815,104.778580,9.133920,59.566738,83.234886,103.830002,51.065762,73.846649
2015-11-12 14:30:00,88.242607,33.637211,103.759865,9.006933,59.574146,83.282303,103.849998,50.718105,73.846649
2015-11-13 14:30:00,87.309311,33.308437,101.722443,8.926973,59.684490,83.598343,103.559998,50.140881,73.830452
2015-11-16 14:30:00,88.578934,33.768723,103.185692,9.072778,59.684490,83.708969,103.709999,50.718105,73.846649
2015-11-17 14:30:00,88.469620,33.841778,103.250526,9.077481,59.750763,83.685287,102.339996,50.718105,73.830452
2015-11-18 14:30:00,89.882187,34.155937,105.232330,9.166846,59.721321,83.645721,102.430000,51.164139,73.830452
2015-11-19 14:30:00,89.764465,34.331287,105.306450,9.188010,59.802326,83.827454,103.559998,51.321583,73.846649
2015-11-20 14:30:00,90.151237,34.331287,106.019524,9.192712,59.787560,83.716850,103.089996,51.964432,73.830452
2015-11-23 14:30:00,90.058746,34.017120,105.713943,9.206825,59.809628,83.827454,102.260002,52.075916,73.846649
2015-11-24 14:30:00,90.294167,34.082882,105.621307,9.246804,59.831726,83.906479,102.940002,51.800434,73.830452
2015-11-25 14:30:00,90.361435,34.082882,105.713943,9.235044,59.839092,83.953918,102.459999,52.010342,73.830452
2015-11-27 14:30:00,90.495972,33.936756,105.862106,9.242101,59.868557,84.040794,101.250000,52.462933,73.846649
2015-11-30 14:30:00,90.109177,33.951374,105.593513,9.220936,59.839092,84.072426,101.919998,52.075916,73.846649
2015-12-01 14:30:00,90.958420,34.302067,106.649277,9.298539,60.065510,84.519554,102.279999,52.797478,73.830452
2015-12-02 14:30:00,90.008286,33.929459,105.991753,9.216231,59.991768,84.282127,100.690002,51.721695,73.830452
2015-12-03 14:30:00,88.663010,33.776028,104.195107,9.105700,59.527119,83.395798,101.760002,50.908314,73.846649
2015-12-04 14:30:00,90.294167,34.053646,106.630783,9.270318,59.763134,83.704483,104.019997,51.879131,73.846649
2015-12-07 14:30:00,89.587875,33.702961,106.149185,9.225638,59.866390,83.973503,102.669998,51.734833,73.846649
2015-12-08 14:30:00,89.049797,33.198841,106.158417,9.140978,59.881157,84.020935,102.839996,51.688915,73.830452
2015-12-09 14:30:00,88.284653,33.103878,104.547035,9.112757,59.859005,84.147621,102.639999,51.400291,73.814316
2015-12-10 14:30:00,88.545288,33.052723,105.019363,9.143327,59.851627,83.965576,102.550003,51.032970,73.830452
2015-12-11 14:30:00,86.804832,32.358646,102.602264,8.995172,60.013882,84.638290,103.110001,50.941120,73.846649
2015-12-14 14:30:00,87.115936,32.475544,103.380142,9.063375,59.733604,84.013100,101.790001,51.177269,73.846649
